Calendar year,Month,ABS remoteness area,Cause of injury,Age group,Sex,Road user,Counterparty,Count of cases,Bed days,Died_cases,Died_bed_days,Hospitalisations
2011,April,Major Cities,Traffic,65-74,Male,Pedal cyclist,"Car, pick-up truck or van",2.0,21,,,2
2011,April,Major Cities,Traffic,65-74,Male,Pedal cyclist,Non-collision transport accident,1.0,1,,,1
2011,April,Major Cities,Traffic,65-74,Male,Pedal cyclist,Other and unspecified transport accidents,2.0,10,,,2
2011,April,Major Cities,Traffic,65-74,Male,Pedal cyclist,Pedal cycle,1.0,1,,,1
2011,April,Major Cities,Traffic,65-74,Male,Pedestrian,"Car, pick-up truck or van",6.0,32,,,6
2011,April,Major Cities,Traffic,65-74,Male,Pedestrian,Heavy transport vehicle or bus,1.0,6,,,1
2011,April,Major Cities,Traffic,75+,Female,Bus occupant,Non-collision transport accident,3.0,23,,,3
2011,April,Major Cities,Traffic,75+,Female,Car driver,"Car, pick-up truck or van",16.0,67,1.0,4.0,15
2011,April,Major Cities,Traffic,75+,Female,Car driver,Fixed or stationary object,3.0,8,,,3
2011,April,Major Cities,Traffic,75+,Female,Car driver,Non-collision transport accident,1.0,1,,,1
2011,April,Major Cities,Traffic,75+,Female,Car passenger,"Car, pick-up truck or van",16.0,58,,,16
2011,April,Major Cities,Traffic,75+,Female,Car passenger,Fixed or stationary object,1.0,12,,,1
2011,April,Major Cities,Traffic,75+,Female,Car passenger,Non-collision transport accident,,15,,,0
2011,April,Major Cities,Traffic,75+,Female,Car unknown position,"Car, pick-up truck or van",2.0,2,,,2
2011,April,Major Cities,Traffic,75+,Female,Car unknown position,Other and unspecified transport accidents,3.0,14,,,3
2011,April,Major Cities,Traffic,75+,Female,Other or unknown,Other and unspecified transport accidents,1.0,117,,,1
2011,April,Major Cities,Traffic,75+,Female,Pedestrian,2- or 3- wheeled motor vehicle,1.0,8,,,1
2011,April,Major Cities,Traffic,75+,Female,Pedestrian,"Car, pick-up truck or van",19.0,147,,,19
2011,April,Major Cities,Traffic,75+,Female,Pedestrian,Pedestrian or animal,1.0,1,,,1
2011,April,Major Cities,Traffic,75+,Male,Bus occupant,Other and unspecified transport accidents,1.0,1,,,1
2011,April,Major Cities,Traffic,75+,Male,Car driver,"Car, pick-up truck or van",22.0,117,,,22
2011,April,Major Cities,Traffic,75+,Male,Car driver,Fixed or stationary object,6.0,26,,,6
2011,April,Major Cities,Traffic,75+,Male,Car driver,Heavy transport vehicle or bus,1.0,6,,,1
2011,April,Major Cities,Traffic,75+,Male,Car passenger,"Car, pick-up truck or van",2.0,2,,,2
2011,April,Major Cities,Traffic,75+,Male,Car passenger,Fixed or stationary object,1.0,1,,,1
2011,April,Major Cities,Traffic,75+,Male,Car passenger,Heavy transport vehicle or bus,2.0,22,,,2
2011,April,Major Cities,Traffic,75+,Male,Car passenger,Non-collision transport accident,2.0,2,1.0,1.0,1
2011,April,Major Cities,Traffic,75+,Male,Car unknown position,Other and unspecified transport accidents,3.0,8,,,3
2011,April,Major Cities,Traffic,75+,Male,Motorcyclist,"Car, pick-up truck or van",1.0,35,,,1
2011,April,Major Cities,Traffic,75+,Male,Motorcyclist,Non-collision transport accident,4.0,28,,,4
2011,April,Major Cities,Traffic,75+,Male,Other or unknown,Other and unspecified transport accidents,1.0,1,,,1
2011,April,Major Cities,Traffic,75+,Male,Pedal cyclist,"Car, pick-up truck or van",2.0,52,,,2
2011,April,Major Cities,Traffic,75+,Male,Pedal cyclist,Non-collision transport accident,2.0,33,,,2
2011,April,Major Cities,Traffic,75+,Male,Pedestrian,"Car, pick-up truck or van",9.0,110,,,9
2011,April,Major Cities,Traffic,75+,Male,Pedestrian,Pedal cycle,2.0,14,,,2
2011,April,Major Cities,Traffic,8-16,Female,Car driver,Fixed or stationary object,1.0,1,,,1
2011,April,Major Cities,Traffic,8-16,Female,Car passenger,"Car, pick-up truck or van",10.0,12,,,10
2011,April,Major Cities,Traffic,8-16,Female,Car passenger,Fixed or stationary object,4.0,15,,,4
2011,April,Major Cities,Traffic,8-16,Female,Car passenger,Heavy transport vehicle or bus,1.0,1,,,1
2011,April,Major Cities,Traffic,8-16,Female,Car passenger,Non-collision transport accident,2.0,2,,,2
2011,April,Major Cities,Traffic,8-16,Female,Motorcyclist,Non-collision transport accident,1.0,1,,,1
2011,April,Major Cities,Traffic,8-16,Female,Motorcyclist,Other and unspecified transport accidents,1.0,2,,,1
2011,April,Major Cities,Traffic,8-16,Female,Pedal cyclist,"Car, pick-up truck or van",2.0,6,,,2
2011,April,Major Cities,Traffic,8-16,Female,Pedal cyclist,Fixed or stationary object,4.0,9,,,4
2011,April,Major Cities,Traffic,8-16,Female,Pedal cyclist,Non-collision transport accident,6.0,11,,,6
2011,April,Major Cities,Traffic,8-16,Female,Pedal cyclist,Other and unspecified transport accidents,3.0,3,,,3
2011,April,Major Cities,Traffic,8-16,Female,Pedestrian,2- or 3- wheeled motor vehicle,1.0,2,,,1
2011,April,Major Cities,Traffic,8-16,Female,Pedestrian,"Car, pick-up truck or van",7.0,56,,,7
2011,April,Major Cities,Traffic,8-16,Male,Car driver,Fixed or stationary object,1.0,6,1.0,1.0,0
2011,April,Major Cities,Traffic,8-16,Male,Car driver,Non-collision transport accident,1.0,3,,,1
2011,April,Major Cities,Traffic,8-16,Male,Car driver,Pedestrian or animal,1.0,1,,,1
2011,April,Major Cities,Traffic,8-16,Male,Car passenger,"Car, pick-up truck or van",2.0,8,1.0,1.0,1
2011,April,Major Cities,Traffic,8-16,Male,Car passenger,Fixed or stationary object,4.0,18,,,4
2011,April,Major Cities,Traffic,8-16,Male,Car passenger,Non-collision transport accident,3.0,7,,,3
2011,April,Major Cities,Traffic,8-16,Male,Car passenger,Train,1.0,1,,,1
2011,April,Major Cities,Traffic,8-16,Male,Motorcyclist,"Car, pick-up truck or van",4.0,4,1.0,1.0,3
2011,April,Major Cities,Traffic,8-16,Male,Motorcyclist,Fixed or stationary object,3.0,8,,,3
2011,April,Major Cities,Traffic,8-16,Male,Motorcyclist,Non-collision transport accident,11.0,16,,,11
2011,April,Major Cities,Traffic,8-16,Male,Motorcyclist,Other and unspecified transport accidents,4.0,6,,,4
2011,April,Major Cities,Traffic,8-16,Male,Pedal cyclist,"Car, pick-up truck or van",4.0,5,,,4
2011,April,Major Cities,Traffic,8-16,Male,Pedal cyclist,Fixed or stationary object,3.0,4,,,3
2011,April,Major Cities,Traffic,8-16,Male,Pedal cyclist,Non-collision transport accident,18.0,28,,,18
2011,April,Major Cities,Traffic,8-16,Male,Pedal cyclist,Other and unspecified transport accidents,8.0,21,,,8
2011,April,Major Cities,Traffic,8-16,Male,Pedal cyclist,Other non-motor vehicle,,4,,,0
2011,April,Major Cities,Traffic,8-16,Male,Pedestrian,"Car, pick-up truck or van",10.0,48,,,10
2011,April,Major Cities,Traffic,8-16,Male,Pedestrian,Heavy transport vehicle or bus,1.0,1,,,1
2011,April,Major Cities,Traffic,8-16,Male,Pedestrian,Train,1.0,2,,,1
2011,April,Major Cities,Unknown traffic,0-7,Female,Not applicable,Not applicable,5.0,5,,,5
2011,April,Major Cities,Unknown traffic,0-7,Male,Not applicable,Not applicable,4.0,5,,,4
2011,April,Major Cities,Unknown traffic,17-25,Female,Not applicable,Not applicable,19.0,33,,,19
2011,April,Major Cities,Unknown traffic,17-25,Male,Not applicable,Not applicable,17.0,45,1.0,14.0,16
2011,April,Major Cities,Unknown traffic,26-39,Female,Not applicable,Not applicable,20.0,71,,,20
2011,April,Major Cities,Unknown traffic,26-39,Male,Not applicable,Not applicable,16.0,52,,,16
2011,April,Major Cities,Unknown traffic,40-64,Female,Not applicable,Not applicable,32.0,131,,,32
2011,April,Major Cities,Unknown traffic,40-64,Male,Not applicable,Not applicable,28.0,140,,,28
2011,April,Major Cities,Unknown traffic,65-74,Female,Not applicable,Not applicable,11.0,49,,,11
2011,April,Major Cities,Unknown traffic,65-74,Male,Not applicable,Not applicable,8.0,48,,,8
2011,April,Major Cities,Unknown traffic,75+,Female,Not applicable,Not applicable,18.0,151,,,18
2011,April,Major Cities,Unknown traffic,75+,Male,Not applicable,Not applicable,13.0,68,,,13
2011,April,Major Cities,Unknown traffic,8-16,Female,Not applicable,Not applicable,17.0,28,,,17
2011,April,Major Cities,Unknown traffic,8-16,Male,Not applicable,Not applicable,4.0,9,,,4
2011,April,Missing,All other trauma events,0-7,Female,Not applicable,Not applicable,8.0,9,,,8
2011,April,Missing,All other trauma events,0-7,Male,Not applicable,Not applicable,7.0,22,,,7
2011,April,Missing,All other trauma events,17-25,Female,Not applicable,Not applicable,35.0,52,,,35
2011,April,Missing,All other trauma events,17-25,Male,Not applicable,Not applicable,81.0,204,,,81
2011,April,Missing,All other trauma events,26-39,Female,Not applicable,Not applicable,25.0,126,,,25
2011,April,Missing,All other trauma events,26-39,Male,Not applicable,Not applicable,68.0,207,1.0,7.0,67
2011,April,Missing,All other trauma events,40-64,Female,Not applicable,Not applicable,34.0,157,,,34
2011,April,Missing,All other trauma events,40-64,Male,Not applicable,Not applicable,48.0,155,,,48
2011,April,Missing,All other trauma events,65-74,Female,Not applicable,Not applicable,13.0,57,,,13
2011,April,Missing,All other trauma events,65-74,Male,Not applicable,Not applicable,8.0,43,,,8
2011,April,Missing,All other trauma events,75+,Female,Not applicable,Not applicable,18.0,76,1.0,7.0,17
2011,April,Missing,All other trauma events,75+,Male,Not applicable,Not applicable,6.0,33,,,6
2011,April,Missing,All other trauma events,8-16,Female,Not applicable,Not applicable,6.0,7,,,6
2011,April,Missing,All other trauma events,8-16,Male,Not applicable,Not applicable,11.0,28,,,11
2011,April,Missing,Medical events,0-7,Female,Not applicable,Not applicable,49.0,184,,,49
2011,April,Missing,Medical events,0-7,Male,Not applicable,Not applicable,92.0,397,,,92
2011,April,Missing,Medical events,17-25,Female,Not applicable,Not applicable,217.0,609,,,217
2011,April,Missing,Medical events,17-25,Male,Not applicable,Not applicable,155.0,1083,,,155
2011,April,Missing,Medical events,26-39,Female,Not applicable,Not applicable,375.0,1220,1.0,1.0,374
2011,April,Missing,Medical events,26-39,Male,Not applicable,Not applicable,295.0,3322,1.0,7.0,294
2011,April,Missing,Medical events,40-64,Female,Not applicable,Not applicable,287.0,1042,2.0,6.0,285
2011,April,Missing,Medical events,40-64,Male,Not applicable,Not applicable,432.0,2364,,,432
2011,April,Missing,Medical events,65-74,Female,Not applicable,Not applicable,162.0,539,,,162
2011,April,Missing,Medical events,65-74,Male,Not applicable,Not applicable,206.0,690,3.0,19.0,203
2011,April,Missing,Medical events,75+,Female,Not applicable,Not applicable,173.0,600,,14.0,173
2011,April,Missing,Medical events,75+,Male,Not applicable,Not applicable,154.0,655,2.0,4.0,152
2011,April,Missing,Medical events,8-16,Female,Not applicable,Not applicable,29.0,60,,,29
2011,April,Missing,Medical events,8-16,Male,Not applicable,Not applicable,39.0,100,,,39
2011,April,Missing,Medical events,Missing,Male,Not applicable,Not applicable,1.0,3,,,1
2011,April,Missing,Non-traffic,0-7,Female,Not applicable,Not applicable,2.0,2,,,2
2011,April,Missing,Non-traffic,0-7,Male,Not applicable,Not applicable,1.0,1,,,1
2011,April,Missing,Non-traffic,17-25,Female,Not applicable,Not applicable,2.0,2,,,2
2011,April,Missing,Non-traffic,17-25,Male,Not applicable,Not applicable,1.0,1,,,1
2011,April,Missing,Non-traffic,26-39,Female,Not applicable,Not applicable,,1,,,0
2011,April,Missing,Non-traffic,26-39,Male,Not applicable,Not applicable,4.0,7,,,4
2011,April,Missing,Non-traffic,40-64,Female,Not applicable,Not applicable,1.0,3,,,1
2011,April,Missing,Non-traffic,40-64,Male,Not applicable,Not applicable,2.0,11,,,2
2011,April,Missing,Non-traffic,65-74,Female,Not applicable,Not applicable,1.0,1,,,1
2011,April,Missing,Non-traffic,8-16,Male,Not applicable,Not applicable,2.0,4,,,2
2011,April,Missing,Other transport,17-25,Female,Not applicable,Not applicable,1.0,8,,,1
2011,April,Missing,Other transport,17-25,Male,Not applicable,Not applicable,1.0,1,,,1
2011,April,Missing,Other transport,26-39,Male,Not applicable,Not applicable,2.0,11,,,2
2011,April,Missing,Other transport,40-64,Male,Not applicable,Not applicable,1.0,5,,,1
2011,April,Missing,Other transport,65-74,Female,Not applicable,Not applicable,1.0,13,,,1
2011,April,Missing,Traffic,0-7,Female,Car passenger,Fixed or stationary object,1.0,1,,,1
2011,April,Missing,Traffic,0-7,Male,Pedal cyclist,Other and unspecified transport accidents,1.0,1,,,1
2011,April,Missing,Traffic,17-25,Female,Car driver,"Car, pick-up truck or van",2.0,2,,,2
2011,April,Missing,Traffic,17-25,Female,Car driver,Fixed or stationary object,1.0,2,,,1
2011,April,Missing,Traffic,17-25,Female,Car driver,Non-collision transport accident,,9,,,0
2011,April,Missing,Traffic,17-25,Female,Car passenger,"Car, pick-up truck or van",1.0,3,,,1
2011,April,Missing,Traffic,17-25,Female,Car passenger,Fixed or stationary object,1.0,3,,,1
2011,April,Missing,Traffic,17-25,Female,Car passenger,Non-collision transport accident,2.0,2,,,2
2011,April,Missing,Traffic,17-25,Female,Pedal cyclist,Non-collision transport accident,1.0,1,,,1
2011,April,Missing,Traffic,17-25,Male,Car driver,"Car, pick-up truck or van",1.0,1,,,1
2011,April,Missing,Traffic,17-25,Male,Car driver,Fixed or stationary object,4.0,9,,,4
2011,April,Missing,Traffic,17-25,Male,Car driver,Non-collision transport accident,2.0,16,,,2
2011,April,Missing,Traffic,17-25,Male,Car passenger,Fixed or stationary object,1.0,1,,,1
2011,April,Missing,Traffic,17-25,Male,Car passenger,Non-collision transport accident,1.0,5,,,1
2011,April,Missing,Traffic,17-25,Male,Motorcyclist,"Car, pick-up truck or van",1.0,1,,,1
2011,April,Missing,Traffic,17-25,Male,Pedestrian,"Car, pick-up truck or van",1.0,1,,,1
2011,April,Missing,Traffic,26-39,Female,Car driver,"Car, pick-up truck or van",1.0,4,,,1
2011,April,Missing,Traffic,26-39,Female,Car passenger,"Car, pick-up truck or van",1.0,5,,,1
2011,April,Missing,Traffic,26-39,Female,Car passenger,Fixed or stationary object,1.0,1,,,1
2011,April,Missing,Traffic,26-39,Female,Car passenger,Non-collision transport accident,,1,,,0
2011,April,Missing,Traffic,26-39,Female,Motorcyclist,Non-collision transport accident,1.0,2,,,1
2011,April,Missing,Traffic,26-39,Female,Pick-up truck or van occupant,Non-collision transport accident,1.0,1,,,1
2011,April,Missing,Traffic,26-39,Male,Car driver,"Car, pick-up truck or van",1.0,1,,,1
2011,April,Missing,Traffic,26-39,Male,Car driver,Non-collision transport accident,1.0,1,,,1
2011,April,Missing,Traffic,26-39,Male,Car unknown position,"Car, pick-up truck or van",1.0,1,,,1
2011,April,Missing,Traffic,26-39,Male,Motorcyclist,"Car, pick-up truck or van",1.0,2,,,1
2011,April,Missing,Traffic,26-39,Male,Motorcyclist,Non-collision transport accident,2.0,8,,,2
2011,April,Missing,Traffic,26-39,Male,Motorcyclist,Other and unspecified transport accidents,1.0,15,,,1
2011,April,Missing,Traffic,26-39,Male,Pedestrian,"Car, pick-up truck or van",2.0,2,,,2
2011,April,Missing,Traffic,26-39,Male,Pedestrian,Heavy transport vehicle or bus,1.0,1,,,1
2011,April,Missing,Traffic,40-64,Female,Car driver,"Car, pick-up truck or van",1.0,1,,,1
2011,April,Missing,Traffic,40-64,Female,Car driver,Fixed or stationary object,1.0,5,,,1
2011,April,Missing,Traffic,40-64,Female,Car driver,Non-collision transport accident,1.0,1,,,1
2011,April,Missing,Traffic,40-64,Female,Other or unknown,Other and unspecified transport accidents,1.0,1,,,1
2011,April,Missing,Traffic,40-64,Female,Pedal cyclist,Non-collision transport accident,1.0,15,,,1
2011,April,Missing,Traffic,40-64,Female,Pedestrian,"Car, pick-up truck or van",1.0,5,,,1
2011,April,Missing,Traffic,40-64,Female,Pedestrian,Heavy transport vehicle or bus,2.0,24,,,2
2011,April,Missing,Traffic,40-64,Female,Pedestrian,Pedestrian or animal,1.0,3,,,1
2011,April,Missing,Traffic,40-64,Male,Car driver,"Car, pick-up truck or van",1.0,1,,,1
2011,April,Missing,Traffic,40-64,Male,Car driver,Pedestrian or animal,1.0,1,,,1
2011,April,Missing,Traffic,40-64,Male,Car passenger,Fixed or stationary object,1.0,24,,,1
2011,April,Missing,Traffic,40-64,Male,Motorcyclist,Non-collision transport accident,1.0,1,,,1
2011,April,Missing,Traffic,40-64,Male,Pedestrian,"Car, pick-up truck or van",1.0,2,,,1
2011,April,Missing,Traffic,65-74,Female,Car driver,Non-collision transport accident,1.0,1,,,1
2011,April,Missing,Traffic,65-74,Male,Heavy transport driver,Non-collision transport accident,1.0,5,,,1
2011,April,Missing,Traffic,75+,Male,Car passenger,"Car, pick-up truck or van",1.0,1,,,1
2011,April,Missing,Traffic,8-16,Female,Car passenger,Fixed or stationary object,1.0,1,,,1
2011,April,Missing,Traffic,8-16,Male,Car passenger,"Car, pick-up truck or van",1.0,1,,,1
2011,April,Missing,Unknown traffic,17-25,Female,Not applicable,Not applicable,1.0,1,,,1
2011,April,Missing,Unknown traffic,17-25,Male,Not applicable,Not applicable,2.0,4,,,2
2011,April,Missing,Unknown traffic,26-39,Female,Not applicable,Not applicable,2.0,3,,,2
2011,April,Missing,Unknown traffic,40-64,Female,Not applicable,Not applicable,2.0,10,,,2
2011,April,Missing,Unknown traffic,40-64,Male,Not applicable,Not applicable,1.0,2,,,1
2011,April,Missing,Unknown traffic,75+,Female,Not applicable,Not applicable,1.0,1,,,1
2011,April,Missing,Unknown traffic,8-16,Female,Not applicable,Not applicable,,2,,,0
2011,April,Regional,All other trauma events,0-7,Female,Not applicable,Not applicable,329.0,559,,2.0,329
2011,April,Regional,All other trauma events,0-7,Male,Not applicable,Not applicable,487.0,952,,,487
2011,April,Regional,All other trauma events,17-25,Female,Not applicable,Not applicable,336.0,734,1.0,3.0,335
2011,April,Regional,All other trauma events,17-25,Male,Not applicable,Not applicable,973.0,1679,1.0,1.0,972
2011,April,Regional,All other trauma events,26-39,Female,Not applicable,Not applicable,453.0,1023,2.0,26.0,451
2011,April,Regional,All other trauma events,26-39,Male,Not applicable,Not applicable,967.0,2032,3.0,12.0,964
2011,April,Regional,All other trauma events,40-64,Female,Not applicable,Not applicable,961.0,2812,1.0,27.0,960
2011,April,Regional,All other trauma events,40-64,Male,Not applicable,Not applicable,1484.0,4225,4.0,11.0,1480
2011,April,Regional,All other trauma events,65-74,Female,Not applicable,Not applicable,440.0,2010,,,440
2011,April,Regional,All other trauma events,65-74,Male,Not applicable,Not applicable,415.0,2099,3.0,26.0,412
